 tdata       pcdata
1194739200000000000.00 -152.75611094
1194825600000000000.00 -537.04872614
1194912000000000000.00 -512.22330320
1194998400000000000.00 -360.69301700
1195084800000000000.00 -490.14452005
1195171200000000000.00 -164.92833119
1195257600000000000.00 -565.76127581
1195344000000000000.00 -729.71359067
1195430400000000000.00 -787.48645880
1195516800000000000.00 -389.88033738
1195603200000000000.00 -591.92643288
1195689600000000000.00 -847.54740371
1195776000000000000.00 -731.48752515
1195862400000000000.00 -75.77496632
1195948800000000000.00 582.15760234
1196035200000000000.00 300.20579141
1196121600000000000.00 -404.99480344
1196208000000000000.00 -711.54430662
1196294400000000000.00 -129.40454141
1196380800000000000.00 -93.70827081
1196467200000000000.00 121.73449547
1196553600000000000.00 -390.13099457
1196640000000000000.00 -106.52506229
1196726400000000000.00 -173.81757367
1196812800000000000.00 -210.66264305
1196899200000000000.00 175.81594812
1196985600000000000.00 464.11387177
1197072000000000000.00 488.80391570
1197158400000000000.00 1060.60882386
1197244800000000000.00 1068.94046162
1197331200000000000.00 1332.68253669
1197417600000000000.00 759.24937734
1197504000000000000.00 997.08488305
1197590400000000000.00 587.59307088
1197676800000000000.00 573.16269334
1197763200000000000.00 989.03373199
1197849600000000000.00 1017.36224915
1197936000000000000.00 774.92282082
1198022400000000000.00 499.77218590
1198108800000000000.00 558.69777946
1198195200000000000.00 619.81279008
1198281600000000000.00 570.25751453
1198368000000000000.00 1119.06997717
1198454400000000000.00 782.92444351
1198540800000000000.00 509.76330576
1198627200000000000.00 537.71811160
1198713600000000000.00 325.63391580
1198800000000000000.00 603.23430145
1198886400000000000.00 525.99511471
1198972800000000000.00 808.64845704
1199059200000000000.00 808.74541078
1199145600000000000.00 336.60654192
1199232000000000000.00 419.21424764
1199318400000000000.00 638.30482713
1199404800000000000.00 652.48007238
1199491200000000000.00 772.96969059
1199577600000000000.00 905.88253018
1199664000000000000.00 832.00266339
1199750400000000000.00 1102.50557805
1199836800000000000.00 1009.79011092
1199923200000000000.00 1174.18808940
1200009600000000000.00 1192.42435516
1200096000000000000.00 678.38863718
1200182400000000000.00 789.45212961
1200268800000000000.00 683.11433449
1200355200000000000.00 -164.96829205
1200441600000000000.00 215.05624152
1200528000000000000.00 576.28202558
1200614400000000000.00 463.68766668
1200700800000000000.00 1202.24696888
1200787200000000000.00 988.39025013
1200873600000000000.00 1238.99086855
1200960000000000000.00 636.44237689
1201046400000000000.00 771.05883527
1201132800000000000.00 922.33702612
1201219200000000000.00 769.91505860
1201305600000000000.00 806.53003297
1201392000000000000.00 207.08419104
1201478400000000000.00 463.33884080
1201564800000000000.00 376.36597569
1201651200000000000.00 496.33615873
1201737600000000000.00 646.22685521
1201824000000000000.00 455.23601246
1201910400000000000.00 319.42606919
1201996800000000000.00 206.55521000
1202083200000000000.00 392.24753727
1202169600000000000.00 -212.21396465
1202256000000000000.00 244.13767838
1202342400000000000.00 291.16838828
1202428800000000000.00 203.53046751
1202515200000000000.00 -32.38189455
1202601600000000000.00 245.35303788
1202688000000000000.00 371.39095694
1202774400000000000.00  66.30546765
1202860800000000000.00 -153.42088710
1202947200000000000.00  39.66114416
1203033600000000000.00 -48.60314841
1203120000000000000.00 -354.26676102
1203206400000000000.00 -176.62039503
1203292800000000000.00  16.65583918
1203379200000000000.00 -165.22479402
1203465600000000000.00 -121.16188822
1203552000000000000.00 -77.37625447
1203638400000000000.00  54.12113496
1203724800000000000.00 114.74738039
1203811200000000000.00 -109.62699132
1203897600000000000.00 -104.47237820
1203984000000000000.00 -53.24784743
1204070400000000000.00 543.57314124
1204156800000000000.00 437.88445026
1204243200000000000.00 455.43309053
1204329600000000000.00 149.09974318
1204416000000000000.00  52.99687995
1204502400000000000.00 314.14650048
1204588800000000000.00  70.51550091
1204675200000000000.00 -336.31113321
1204761600000000000.00 460.56039179
1204848000000000000.00 260.34440353
1204934400000000000.00  20.82635017
1205020800000000000.00 678.48061811
1205107200000000000.00 543.47931194
1205193600000000000.00 469.34893362
1205280000000000000.00 253.41699967
1205366400000000000.00 1232.57286977
1205452800000000000.00 676.13675245
1205539200000000000.00 562.35939498
1205625600000000000.00 716.31040356
1205712000000000000.00 898.52325293
1205798400000000000.00 558.60160258
1205884800000000000.00 656.20149187
1205971200000000000.00 600.18042381
1206057600000000000.00 231.39664215
1206144000000000000.00 122.05873756
1206230400000000000.00 529.18786613
1206316800000000000.00 294.47238428
1206403200000000000.00 325.73767125
1206489600000000000.00 576.35352060
1206576000000000000.00 249.37108441
1206662400000000000.00 375.27927261
1206748800000000000.00 827.16242434
1206835200000000000.00 540.61833061
1206921600000000000.00 580.21602295
1207008000000000000.00 577.78467273
1207094400000000000.00 496.55966127
1207180800000000000.00 744.18448039
1207267200000000000.00 410.19072128
1207353600000000000.00 146.33077045
1207440000000000000.00 326.01612547
1207526400000000000.00 785.31043342
1207612800000000000.00 721.89164509
1207699200000000000.00 1261.88110973
1207785600000000000.00 638.33229211
1207872000000000000.00 670.55766074
1207958400000000000.00 730.61184256
1208044800000000000.00 734.25484130
1208131200000000000.00 699.89483924
1208217600000000000.00 719.25972967
1208304000000000000.00 671.88974552
